Id,Land Contour,Lot Config,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Year Built,Year Remod/Add,Roof Style,Roof Matl,Mas Vnr Area,Exter Qual,Bsmt Qual,Total Bsmt SF,Heating,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Sale Type,SalePrice,Garage Total Value,Overall Total Value,Exter Total Value,Total Flr SF,Fireplace Total Value,Total Bath,Kitchen Total Value
1089,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,2005,2005,Gable,CompShg,0.0,3,4,728.0,GasA,728,1456,2,4,8,0,Attchd,3,2.0,400.0,WD ,176000,11.0,11,6,1456,0,3.0,5
604,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,1956,1956,Gable,CompShg,70.0,3,3,1048.0,GasA,1728,1728,2,3,7,4,Detchd,1,2.0,576.0,WD ,177625,9.0,11,7,1728,5,3.0,4
2838,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,1924,1950,Gable,CompShg,0.0,3,3,784.0,GasA,949,1221,1,3,7,0,Attchd,1,1.0,392.0,WD ,104900,8.0,12,7,1221,0,2.0,4
2777,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,1999,1999,Gable,CompShg,0.0,4,4,842.0,GasA,856,1749,2,4,7,0,Attchd,2,2.0,515.0,WD ,196000,10.0,12,7,1749,0,3.0,5
1723,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9,2005,2005,Hip,CompShg,394.0,5,5,1577.0,GasA,1577,1577,2,5,6,4,Attchd,2,2.0,564.0,WD ,280000,10.0,14,8,1577,5,3.0,6
349,Lvl,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,1995,1996,Gable,CompShg,22.0,3,4,384.0,GasA,804,1474,2,3,7,3,BuiltIn,3,2.0,400.0,WD ,168500,11.0,12,6,1474,4,3.0,4
2313,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,1995,1995,Gable,CompShg,0.0,3,4,781.0,GasA,781,1671,2,3,7,3,Attchd,3,2.0,423.0,WD ,170000,11.0,11,6,1671,4,3.0,4
2279,Lvl,Inside,Mitchel,Artery,Norm,1Fam,1Story,3,1953,1953,Gable,CompShg,0.0,3,0,0.0,GasA,2034,2034,1,3,9,0,2Types,2,4.0,1041.0,WD ,130000,12.0,8,6,2034,0,1.0,4
1346,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,7,1939,1950,Gable,CompShg,0.0,3,3,989.0,GasA,1245,2009,2,3,7,4,Detchd,1,2.0,400.0,WD ,150000,9.0,12,6,2009,5,2.0,4
2770,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,5,1996,1996,Gable,CompShg,0.0,3,4,1100.0,GasA,1100,1100,1,3,5,0,Attchd,2,2.0,462.0,WD ,145000,10.0,11,7,1100,0,2.0,4
2923,Lvl,Inside,Mitchel,Norm,Norm,Duplex,1Story,5,1976,1976,Gable,CompShg,0.0,3,3,1728.0,GasA,1728,1728,2,3,8,0,Detchd,1,2.0,560.0,WD ,188000,9.0,10,6,1728,0,4.0,5
1619,HLS,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,1997,1997,Gable,CompShg,0.0,3,4,916.0,GasA,916,1600,2,3,7,3,Attchd,3,2.0,460.0,WD ,169000,11.0,11,6,1600,4,3.0,4
2178,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,5,2006,2007,Gable,CompShg,0.0,3,4,1125.0,GasA,1125,1125,1,3,5,0,Attchd,1,2.0,430.0,New,155000,9.0,10,6,1125,0,2.0,4
1160,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,1Story,7,2004,2004,Gable,CompShg,0.0,4,4,1391.0,GasA,1391,1391,2,4,5,0,Attchd,2,2.0,530.0,WD ,196000,10.0,12,7,1391,0,2.0,5
1755,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,2002,2002,Gable,CompShg,0.0,4,4,854.0,GasA,864,1995,2,4,8,4,BuiltIn,3,2.0,435.0,WD ,219500,11.0,12,7,1995,5,3.0,5
2412,Lvl,Inside,Gilbert,RRAn,Norm,1Fam,2Story,6,2005,2006,Gable,CompShg,0.0,4,4,728.0,GasA,728,1456,2,4,8,4,Attchd,3,2.0,390.0,New,170440,11.0,11,7,1456,5,3.0,5
889,Bnk,Corner,Edwards,Norm,Norm,1Fam,2Story,6,1977,1977,Hip,CompShg,140.0,3,3,690.0,GasA,698,1426,1,3,6,0,Attchd,3,2.0,440.0,WD ,159500,11.0,12,6,1426,0,2.0,4
1186,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,7,1970,1970,Hip,CompShg,288.0,3,3,1304.0,GasA,1682,1682,2,3,7,4,Attchd,1,2.0,530.0,WD ,174000,9.0,13,6,1682,5,2.0,4
1613,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,7,1970,1970,Flat,Tar&Grv,0.0,3,3,1277.0,GasA,1277,1277,1,3,5,1,Attchd,1,2.0,526.0,WD ,167000,9.0,12,7,1277,2,2.0,4
411,Lvl,FR2,NPkVill,Norm,Norm,Twnhs,2Story,6,1976,1976,Gable,CompShg,0.0,3,4,855.0,GasA,855,1456,2,3,7,3,Attchd,1,2.0,440.0,WD ,148500,9.0,12,6,1456,4,3.0,4
810,Lvl,Inside,SawyerW,Feedr,Norm,Duplex,2Story,5,1979,1979,Gable,CompShg,0.0,3,0,0.0,GasA,1114,2228,2,3,8,0,Detchd,1,2.0,720.0,WD ,147983,9.0,10,6,2228,0,2.0,5
548,Lvl,Corner,SawyerW,Norm,Norm,TwnhsE,2Story,6,1980,1980,Gable,CompShg,0.0,3,4,626.0,GasA,626,1217,1,3,6,3,Attchd,2,1.0,288.0,WD ,120000,9.0,12,6,1217,4,2.0,4
2179,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,2005,2006,Gable,CompShg,0.0,3,5,1090.0,GasA,1090,1090,1,3,5,0,Attchd,3,2.0,450.0,WD ,157000,11.0,10,6,1090,0,3.0,4
2746,Lvl,Inside,Edwards,Artery,Norm,1Fam,1.5Fin,5,1948,1950,Gable,CompShg,0.0,3,2,810.0,GasA,1002,1456,1,3,7,3,Detchd,1,1.0,280.0,WD ,91500,8.0,8,6,1456,4,3.0,4
1486,Lvl,Inside,Edwards,Feedr,Norm,1Fam,1Story,5,1910,1950,Gable,CompShg,0.0,3,2,796.0,GasA,796,796,1,3,4,0,NA,0,0.0,0.0,WD ,85000,0.0,12,6,796,0,1.0,4
2168,Lvl,Corner,Edwards,Feedr,Norm,1Fam,1Story,5,1965,1965,Hip,CompShg,0.0,3,3,1214.0,GasA,1214,1214,1,3,6,0,Detchd,1,2.0,461.0,WD ,140000,7.0,12,6,1214,0,2.0,4
2061,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,1966,1966,Gable,CompShg,0.0,3,3,955.0,GasA,955,955,1,3,6,0,Attchd,1,1.0,386.0,WD ,127000,8.0,12,6,955,0,2.0,4
1131,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,6,2003,2003,Gable,CompShg,0.0,4,4,864.0,GasA,864,1728,2,4,7,0,Attchd,2,2.0,673.0,WD ,207500,10.0,11,7,1728,0,3.0,5
929,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,6,1960,1960,Gable,CompShg,132.0,3,3,1561.0,GasA,1561,1561,2,3,6,4,Attchd,3,2.0,463.0,WD ,193000,11.0,12,6,1561,5,3.0,4
362,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,1994,1995,Gable,CompShg,0.0,3,4,702.0,GasA,702,1481,2,3,6,3,Attchd,3,2.0,343.0,WD ,174000,11.0,11,6,1481,4,3.0,4
652,Lvl,Corner,NAmes,Artery,Norm,1Fam,2Story,7,1948,1999,Gable,CompShg,0.0,3,3,699.0,GasA,801,1527,1,3,6,4,Attchd,1,2.0,410.0,WD ,152500,9.0,14,6,1527,5,3.0,4
1466,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,7,2003,2003,Gable,CompShg,0.0,4,4,798.0,GasA,798,1640,2,4,6,0,Attchd,2,2.0,595.0,WD ,183000,10.0,12,7,1640,0,3.0,5
2087,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,1951,1994,Gable,CompShg,0.0,3,3,1080.0,GasA,1080,1480,1,3,7,4,Attchd,1,1.0,253.0,WD ,136500,8.0,11,6,1480,5,2.0,4
1442,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,2001,2001,Gable,CompShg,172.0,4,4,963.0,GasA,963,1792,2,4,7,3,Attchd,2,2.0,564.0,WD ,231500,10.0,12,7,1792,4,3.0,5
2744,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,1952,1952,Gable,CompShg,0.0,3,5,980.0,GasA,1148,1148,1,3,6,0,Detchd,1,1.0,308.0,WD ,123500,8.0,12,6,1148,0,2.0,4
1511,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,1955,1955,Gable,CompShg,0.0,3,3,816.0,GasA,872,1393,1,3,8,0,Attchd,1,1.0,300.0,WD ,135500,8.0,12,7,1393,0,2.0,4
2175,Lvl,Inside,Edwards,Norm,Norm,1Fam,SLvl,6,1976,1976,Gable,CompShg,0.0,3,3,960.0,GasA,1044,1044,1,3,7,2,Detchd,1,2.0,528.0,WD ,133500,8.0,12,5,1044,3,2.0,4
1236,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1963,1963,Gable,CompShg,0.0,3,3,1144.0,GasA,1144,1144,1,3,6,0,Detchd,1,1.0,336.0,COD,124000,8.0,10,6,1144,0,3.0,4
2448,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,8,1998,1998,Gable,CompShg,530.0,4,4,1086.0,GasA,1086,1924,2,4,7,3,Attchd,2,2.0,592.0,WD ,280000,10.0,13,7,1924,4,4.0,5
60,Lvl,Corner,NoRidge,Norm,Norm,1Fam,2Story,9,1999,1999,Gable,CompShg,165.0,4,4,1393.0,GasA,1422,2599,2,4,10,3,BuiltIn,3,3.0,779.0,WD ,333168,12.0,14,7,2599,4,3.0,5
346,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,8,2003,2003,Gable,CompShg,188.0,4,4,1008.0,GasA,1008,2283,2,4,9,4,BuiltIn,3,3.0,632.0,WD ,270000,12.0,13,7,2283,5,3.0,5
678,Lvl,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,6,1950,1950,Gable,CompShg,0.0,3,3,795.0,GasA,765,1133,1,3,5,0,Detchd,1,2.0,900.0,COD,128500,9.0,11,6,1133,0,1.0,4
2481,Lvl,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,6,1990,1991,Gable,CompShg,0.0,4,4,1398.0,GasA,1398,1398,2,4,5,0,Attchd,2,2.0,542.0,WD ,172000,10.0,11,7,1398,0,3.0,5
2729,Lvl,Corner,Sawyer,Feedr,Norm,1Fam,SFoyer,5,1971,1972,Gable,CompShg,153.0,3,4,782.0,GasA,810,810,1,3,4,0,Detchd,1,2.0,576.0,WD ,130000,9.0,12,6,810,0,2.0,4
453,Lvl,Inside,NridgHt,Norm,Norm,Twnhs,1Story,6,2005,2005,Gable,CompShg,135.0,4,4,1306.0,GasA,1306,1306,2,4,5,4,Attchd,2,2.0,624.0,WD ,196000,10.0,11,7,1306,5,3.0,5
2234,Lvl,Inside,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,1941,1950,Gable,CompShg,0.0,3,3,720.0,GasA,803,803,1,3,5,0,Detchd,1,2.0,360.0,WD ,87000,9.0,11,6,803,0,1.0,4
2007,HLS,Inside,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,1950,1950,Gable,CompShg,0.0,3,2,910.0,GasA,910,1435,1,3,6,0,Detchd,1,1.0,308.0,WD ,128250,8.0,11,6,1435,0,2.0,4
20,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,1978,1988,Gable,CompShg,119.0,3,4,1542.0,GasA,2073,2073,2,3,7,3,Attchd,1,2.0,500.0,WD ,210000,9.0,12,6,2073,5,3.0,4
2217,HLS,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,6,1932,1950,Gable,CompShg,480.0,3,3,854.0,GasA,1096,1991,1,3,7,4,Detchd,1,2.0,432.0,WD ,220000,8.0,13,6,1991,5,2.0,4
232,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,4,1950,1995,Gable,CompShg,0.0,3,4,1067.0,GasA,1067,1067,2,4,4,0,Attchd,1,2.0,436.0,WD ,128000,9.0,11,6,1067,0,2.0,5
1982,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,5,1900,2006,Gable,CompShg,0.0,3,3,680.0,GasA,680,1174,1,4,6,4,Detchd,1,2.0,576.0,WD ,135000,9.0,13,6,1174,5,1.0,5
1570,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,4,1991,1991,Gable,CompShg,0.0,3,4,1680.0,GasA,1689,1689,2,3,6,3,Attchd,1,2.0,432.0,WD ,228500,9.0,9,6,1689,4,3.0,4
195,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1939,1950,Gable,CompShg,0.0,3,3,608.0,GasA,608,1132,1,3,5,0,Detchd,1,1.0,240.0,WD ,134000,8.0,13,6,1132,0,2.0,4
2307,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,1956,1956,Hip,CompShg,244.0,3,3,1008.0,GasA,1024,1024,1,4,5,3,Attchd,1,1.0,313.0,WD ,157500,8.0,12,7,1024,5,2.0,5
504,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,1993,1994,Gable,CompShg,372.0,4,4,1173.0,GasA,1215,2232,2,4,8,3,Attchd,2,2.0,623.0,WD ,263550,10.0,13,7,2232,4,4.0,5
1644,Lvl,Corner,NWAmes,Norm,Norm,1Fam,1Story,6,1981,1981,Gable,CompShg,310.0,4,4,1440.0,GasA,1440,1440,2,4,7,3,Attchd,3,2.0,467.0,WD ,182900,11.0,13,8,1440,4,2.0,5
939,Lvl,Corner,Crawfor,Norm,Norm,1Fam,1Story,6,1988,2007,Hip,CompShg,260.0,4,4,880.0,GasA,1680,1680,2,4,5,4,Attchd,3,2.0,540.0,WD ,222000,11.0,15,8,1680,5,3.0,5
1591,Lvl,FR2,Mitchel,Feedr,Artery,1Fam,1Story,5,2007,2008,Gable,CompShg,0.0,3,4,1092.0,GasA,1092,1092,1,3,5,0,NA,0,0.0,0.0,WD ,146000,0.0,10,6,1092,0,1.0,4
2001,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,1948,1973,Gable,CompShg,0.0,3,3,1559.0,GasA,1559,1559,1,3,5,0,Detchd,1,2.0,812.0,COD,153500,9.0,11,6,1559,0,2.0,4
2379,Lvl,FR3,NridgHt,Norm,Norm,1Fam,1Story,9,2004,2005,Hip,CompShg,66.0,4,5,1980.0,GasA,1980,1980,2,5,8,4,Attchd,3,3.0,770.0,WD ,315000,12.0,14,7,1980,5,3.0,6
1100,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,1998,1998,Gable,CompShg,473.0,4,4,1470.0,GasA,1470,2630,2,4,8,3,Attchd,3,3.0,696.0,WD ,315000,12.0,13,7,2630,4,4.0,5
1118,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,8,2007,2007,Gable,CompShg,156.0,4,4,1341.0,GasA,1341,1861,3,4,7,4,BuiltIn,2,3.0,851.0,WD ,257000,11.0,13,7,1861,5,3.0,5
1593,Lvl,Corner,Mitchel,Norm,Norm,1Fam,SFoyer,4,1964,1964,Gable,CompShg,98.0,3,4,1200.0,GasA,1200,1200,1,3,6,0,2Types,3,3.0,850.0,ConLD,173000,12.0,9,6,1200,0,2.0,4
2338,Lvl,Corner,Gilbert,Feedr,Norm,1Fam,2Story,5,1948,1950,Gable,CompShg,0.0,3,0,0.0,GasA,1547,2320,2,3,7,3,Attchd,1,2.0,672.0,WD ,169000,9.0,11,6,2267,4,2.0,4
458,Lvl,Corner,NridgHt,Norm,Norm,1Fam,1Story,8,2003,2004,Hip,CompShg,470.0,4,5,2200.0,GasA,2200,2200,2,5,8,4,Attchd,3,3.0,685.0,WD ,382500,12.0,13,7,2200,5,4.0,6
1454,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,2002,2002,Hip,CompShg,281.0,4,4,1777.0,GasA,1795,1795,2,4,7,4,Attchd,2,2.0,534.0,WD ,230000,10.0,13,7,1795,5,2.0,5
641,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1954,1990,Hip,CompShg,650.0,3,3,1297.0,GasA,1297,1297,1,3,5,3,Attchd,3,2.0,498.0,WD ,153000,11.0,11,6,1297,4,2.0,4
644,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1953,1953,Gable,CompShg,0.0,3,3,608.0,GasA,1319,1319,1,3,5,0,Attchd,1,1.0,270.0,WD ,123000,8.0,11,6,1319,0,2.0,4
840,Low,Inside,CollgCr,PosN,Norm,1Fam,1Story,7,1998,1998,Gable,CompShg,0.0,3,4,1463.0,GasA,1463,1463,2,3,5,0,Attchd,3,2.0,539.0,WD ,207000,11.0,12,6,1463,0,3.0,4
1809,Lvl,Inside,SawyerW,RRAe,Norm,1Fam,1Story,5,2003,2004,Gable,CompShg,126.0,4,4,1094.0,GasA,1094,1094,1,4,6,0,Detchd,1,2.0,576.0,WD ,149000,9.0,10,7,1094,0,2.0,5
56,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,2002,2002,Gable,CompShg,0.0,4,4,860.0,GasA,860,1960,2,4,8,3,BuiltIn,3,2.0,440.0,WD ,216500,11.0,11,7,1960,5,4.0,5
1905,Lvl,Inside,BrkSide,RRAn,Feedr,1Fam,1Story,5,1958,2000,Gable,CompShg,0.0,3,3,808.0,GasA,808,808,1,3,5,0,Detchd,1,1.0,308.0,COD,112000,8.0,13,6,808,0,1.0,4
2060,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,1967,1967,Gable,CompShg,323.0,3,3,943.0,GasA,943,943,1,3,5,0,Detchd,1,2.0,528.0,WD ,134500,9.0,10,7,943,0,2.0,4
1085,Lvl,Inside,Blmngtn,Norm,Norm,1Fam,1Story,7,2007,2008,Gable,CompShg,20.0,4,4,1146.0,GasA,1246,1246,2,4,5,4,Attchd,3,2.0,428.0,New,187687,11.0,12,7,1246,5,2.0,5
305,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,1920,1950,Gable,CompShg,0.0,3,3,698.0,GasA,698,1128,1,3,6,0,Detchd,2,2.0,528.0,COD,68400,10.0,8,7,1128,0,1.0,4
671,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,1958,2007,Hip,CompShg,0.0,4,3,951.0,GasA,951,951,1,4,6,0,Detchd,1,2.0,480.0,WD ,143500,9.0,15,8,951,0,2.0,5
833,Low,Inside,SawyerW,Norm,Norm,1Fam,SLvl,7,1989,1989,Gable,CompShg,145.0,4,4,1518.0,GasA,1644,1644,2,4,5,3,Attchd,3,2.0,569.0,WD ,275000,11.0,12,7,1644,4,4.0,5
2891,Lvl,Inside,Mitchel,Norm,Norm,Duplex,1Story,7,1988,1989,Gable,CompShg,70.0,3,3,1907.0,GasA,1959,1959,3,3,9,0,2Types,1,3.0,766.0,WD ,171000,10.0,12,6,1959,0,3.0,5
486,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,2000,2000,Gable,CompShg,40.0,4,4,992.0,GasA,1022,2054,2,4,7,3,BuiltIn,2,2.0,390.0,WD ,244000,10.0,11,7,2054,4,4.0,5
334,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,1971,2004,Gable,CompShg,0.0,3,3,864.0,GasA,874,874,1,3,5,0,Detchd,1,1.0,352.0,ConLD,130000,8.0,12,7,874,0,1.0,4
1804,Lvl,Corner,Somerst,Norm,Norm,1Fam,1Story,8,2006,2006,Gable,CompShg,298.0,4,4,1685.0,GasA,1685,1685,2,4,5,4,Attchd,3,3.0,658.0,WD ,253000,12.0,13,7,1685,5,2.0,5
2690,Bnk,Corner,OldTown,Feedr,Norm,1Fam,1Story,4,1941,1950,Gable,CompShg,0.0,3,3,693.0,Grav,693,693,1,2,4,0,NA,0,0.0,0.0,WD ,52500,0.0,8,6,693,0,1.0,3
299,HLS,Inside,Blueste,Norm,Norm,TwnhsE,1Story,8,1989,1989,Gable,CompShg,0.0,4,4,982.0,GasA,1034,1034,1,4,4,3,Attchd,3,2.0,598.0,WD ,185000,11.0,14,7,1034,4,2.0,5
466,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,2005,2006,Gable,CompShg,0.0,4,4,745.0,GasA,745,1490,2,4,7,4,Attchd,3,2.0,392.0,WD ,167800,11.0,11,7,1490,5,3.0,5
440,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,2004,2005,Hip,CompShg,262.0,4,5,1713.0,GasA,1713,1713,2,5,7,4,Attchd,3,3.0,856.0,WD ,274900,12.0,13,7,1713,5,3.0,6
378,Lvl,Inside,NWAmes,Norm,Norm,1Fam,SLvl,7,1980,1980,Gable,CompShg,225.0,3,4,1372.0,GasA,1472,1472,2,3,6,3,Attchd,1,2.0,588.0,WD ,187500,9.0,12,6,1472,5,3.0,4
513,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,7,2005,2005,Gable,CompShg,0.0,4,4,1113.0,GasA,1113,1971,2,4,8,4,Attchd,2,2.0,689.0,WD ,253000,10.0,12,7,1971,5,3.0,5
1597,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,SFoyer,4,1973,2006,Gable,CompShg,0.0,3,4,526.0,GasA,526,988,1,3,5,0,BuiltIn,2,1.0,297.0,WD ,105000,9.0,11,7,988,0,2.0,4
613,Lvl,Corner,NAmes,Norm,Norm,1Fam,SLvl,6,1961,1961,Hip,CompShg,90.0,3,3,1208.0,GasA,1576,1576,1,4,7,1,BuiltIn,3,2.0,368.0,WD ,174500,11.0,12,6,1576,2,2.0,5
2798,Lvl,FR2,CollgCr,Feedr,Norm,1Fam,2Story,7,1996,1997,Gable,CompShg,0.0,4,4,1065.0,GasA,1065,2049,2,4,9,3,Attchd,1,2.0,467.0,WD ,210900,9.0,12,7,2049,4,3.0,5
239,Bnk,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,4,1947,1979,Gable,CompShg,0.0,3,3,756.0,GasA,1169,1531,1,3,8,3,Detchd,1,1.0,209.0,WD ,127000,7.0,10,6,1169,4,1.0,4
1080,Lvl,FR3,NridgHt,Norm,Norm,TwnhsE,1Story,7,2004,2004,Gable,CompShg,146.0,4,4,1358.0,GasA,1358,1358,2,4,6,4,Attchd,2,2.0,484.0,WD ,207000,10.0,12,7,1358,5,3.0,5
375,Lvl,Inside,NWAmes,RRNn,Norm,1Fam,2Story,7,1978,1978,Gable,CompShg,256.0,3,4,832.0,GasA,1154,2050,2,4,8,3,Attchd,2,2.0,529.0,WD ,154000,10.0,13,6,2050,4,3.0,5
2593,Lvl,Inside,OldTown,Artery,Norm,2fmCon,1.5Fin,5,1925,1975,Gable,CompShg,0.0,3,3,2171.0,GasA,1392,2640,2,3,10,4,Attchd,2,3.0,1008.0,WD ,180000,11.0,10,5,2640,5,5.0,4
623,Lvl,Inside,NAmes,Norm,Norm,Duplex,1Story,5,1967,1967,Gable,CompShg,0.0,3,3,1584.0,GasA,1584,1584,2,3,8,0,Detchd,1,3.0,792.0,WD ,124000,10.0,10,6,1584,0,2.0,5
964,Lvl,CulDSac,Timber,Norm,Norm,1Fam,2Story,6,1980,2006,Gable,CompShg,0.0,3,4,712.0,GasA,1375,2237,2,4,7,3,BuiltIn,3,2.0,440.0,WD ,204000,11.0,14,7,2237,4,3.0,5
917,Lvl,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,7,1928,1950,Gable,CompShg,0.0,3,3,861.0,GasA,877,1477,2,3,6,4,Detchd,1,1.0,216.0,WD ,145000,8.0,14,6,1477,5,3.0,4
122,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1967,1967,Gable,CompShg,268.0,3,3,1510.0,GasA,1510,1510,2,4,6,0,Attchd,2,2.0,517.0,WD ,178900,10.0,11,6,1510,0,3.0,5
2443,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,1997,1998,Gable,CompShg,423.0,4,4,1396.0,GasA,1407,2392,2,4,7,3,Attchd,3,3.0,870.0,WD ,348000,12.0,13,7,2392,4,4.0,5
1354,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1915,2004,Gable,CompShg,0.0,3,3,810.0,GasA,1170,1716,2,4,8,0,Detchd,1,2.0,672.0,WD ,162500,9.0,10,7,1716,0,2.0,5
2058,Lvl,FR3,Sawyer,Feedr,Norm,2fmCon,1Story,5,1971,1990,Gable,CompShg,0.0,3,4,768.0,GasA,868,868,1,3,6,0,Detchd,1,2.0,576.0,WD ,119900,9.0,11,6,868,0,2.0,4
2326,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,1998,1998,Hip,CompShg,0.0,3,4,935.0,GasA,955,1632,2,3,8,3,Attchd,3,2.0,462.0,WD ,176500,11.0,12,6,1632,4,3.0,4
1222,Lvl,Corner,BrkSide,Artery,Artery,2fmCon,1.5Unf,5,1939,1950,Gable,CompShg,0.0,3,3,991.0,GasA,1077,1077,1,3,5,3,Attchd,2,1.0,205.0,WD ,118000,10.0,11,6,1077,5,2.0,5
1251,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1953,1953,Gable,CompShg,0.0,3,3,773.0,GasA,773,773,1,3,4,0,Attchd,1,1.0,240.0,WD ,110000,8.0,10,6,773,0,1.0,4
65,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,7,1998,1998,Gable,CompShg,30.0,4,4,1195.0,GasA,1195,1839,2,3,7,0,Attchd,3,2.0,486.0,WD ,221000,11.0,12,7,1839,0,3.0,4
498,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,1998,1998,Gable,CompShg,731.0,4,4,1284.0,GasA,1310,2450,2,4,7,3,Attchd,3,3.0,1069.0,WD ,340000,12.0,13,7,2450,4,4.0,5
749,Lvl,Corner,BrkSide,RRAn,Feedr,1Fam,2Story,7,1910,1993,Gable,CompShg,0.0,3,4,728.0,GasA,1136,2019,1,4,8,0,Detchd,1,2.0,532.0,WD ,167500,9.0,15,7,2019,0,1.0,5
1782,Lvl,Corner,Somerst,Norm,Norm,1Fam,1Story,8,2006,2006,Gable,CompShg,208.0,4,4,1623.0,GasA,1636,1636,2,4,8,4,Attchd,2,3.0,865.0,WD ,255000,11.0,13,7,1636,5,3.0,5
477,Lvl,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,2004,2005,Gable,CompShg,0.0,4,4,384.0,GasA,744,1374,2,4,6,4,BuiltIn,3,2.0,400.0,WD ,170000,11.0,12,7,1374,5,3.0,5
2826,Lvl,Inside,Edwards,Norm,Norm,TwnhsE,SLvl,5,2005,2005,Gable,CompShg,80.0,3,4,547.0,GasA,1072,1072,1,3,5,0,Basment,3,2.0,525.0,WD ,145000,11.0,10,6,1072,0,2.0,4
1601,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,SFoyer,4,1972,1972,Gable,CompShg,0.0,3,4,630.0,GasA,630,630,1,3,3,0,NA,0,0.0,0.0,WD ,81000,0.0,11,7,630,0,2.0,4
