Id,MS Zoning,Street,Land Contour,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Bsmt Qual,Heating,Central Air,1st Flr SF,Full Bath,Kitchen Qual,TotRms AbvGrd,Garage Type,Garage Finish,Garage Cars,SalePrice,Garage Total Value,Overall Total Value,Exter Total Value,Total Flr SF,Fireplace Total Value,Total Bath,Has Basement,Has Garage,Has Porch,Has Pool,Was Remodeled,Is New
2079,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,1950,2001,Gable,WdShing,Wd Shng,None,3,GasA,1,7.677400430514807,2,4,7,Attchd,1,2.0,243000,9.0,13,6,7.677400430514807,4,3.0,1,1,1,0,1,0
2272,RL,Pave,Lvl,Timber,Norm,Norm,1Fam,1Story,2002,2003,Hip,VinylSd,VinylSd,BrkFace,4,GasA,1,7.396335293800808,2,4,9,Attchd,3,3.0,270000,12.0,13,7,7.396335293800808,4,3.0,1,1,1,0,1,1
2250,RL,Pave,Bnk,Mitchel,Norm,Norm,1Fam,1Story,1983,1983,Gable,VinylSd,VinylSd,None,3,GasA,1,6.985641817639208,1,3,5,Attchd,1,2.0,134000,9.0,11,7,6.985641817639208,0,2.0,1,1,1,0,0,0
502,RL,Pave,Low,NoRidge,Norm,Norm,1Fam,2Story,1993,1993,Gable,HdBoard,HdBoard,BrkFace,4,GasA,1,7.224753405767971,2,4,9,Attchd,2,3.0,260000,11.0,12,7,7.881182202227102,3,4.0,1,1,1,0,0,0
2166,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2006,2006,Gable,VinylSd,VinylSd,None,4,GasA,1,6.6052979209482015,2,4,7,Attchd,2,2.0,168675,10.0,12,7,7.307872780763706,4,3.0,1,1,1,0,0,1
1622,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,SLvl,1994,1994,Gable,HdBoard,HdBoard,BrkFace,4,GasA,1,6.829793737512425,2,3,7,BuiltIn,3,2.0,160000,11.0,11,6,7.43543801981455,3,3.0,1,1,1,0,0,0
1299,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,1890,1996,Gable,Wd Sdng,HdBoard,None,2,GasA,1,6.529418838262226,1,4,5,NA,0,0.0,95000,0.0,14,6,6.985641817639208,0,1.0,1,0,1,0,1,0
832,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2005,2006,Gable,VinylSd,VinylSd,None,4,GasA,1,6.558197802812269,2,4,7,Attchd,3,2.0,173000,11.0,11,7,7.260522598089852,4,3.0,1,1,1,0,1,1
2470,FV,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,2006,2006,Gable,VinylSd,VinylSd,None,4,GasA,1,7.171656822768514,2,4,5,Attchd,2,2.0,187750,10.0,12,7,7.171656822768514,4,3.0,1,1,1,0,0,1
1017,RL,Pave,Lvl,NWAmes,Norm,Norm,1Fam,2Story,1986,1991,Gable,Plywood,Plywood,BrkFace,4,GasA,1,7.1204443723924875,2,3,7,Attchd,3,2.0,215000,11.0,13,7,7.646831391430482,3,3.0,1,1,1,0,1,0
1384,RL,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,1967,1967,Gable,MetalSd,MetalSd,BrkFace,3,GasA,1,6.97914527506881,1,3,6,Attchd,2,1.0,120000,9.0,10,6,6.97914527506881,0,1.0,1,1,1,0,0,0
1790,RL,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,2005,2006,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.317876198626496,2,4,7,Attchd,2,2.0,249000,10.0,12,7,7.317876198626496,4,3.0,1,1,1,0,1,1
2530,RL,Pave,Lvl,NWAmes,RRAn,Norm,1Fam,1Story,1967,1967,Hip,HdBoard,HdBoard,BrkFace,3,GasA,1,7.19668657083435,2,3,7,Attchd,2,2.0,164500,10.0,13,6,7.19668657083435,0,3.0,1,1,1,0,0,0
2893,RM,Pave,Lvl,GrnHill,Norm,Norm,TwnhsE,1Story,1986,1986,Gable,BrkFace,Wd Sdng,None,0,GasA,1,7.16703787691222,2,4,5,Attchd,2,1.0,230000,9.0,12,7,7.16703787691222,0,2.0,0,1,0,0,0,0
2027,RM,Pave,Lvl,OldTown,Feedr,Norm,1Fam,2Story,1929,1990,Gable,Wd Sdng,Wd Shng,None,3,GasA,0,6.511745329644728,1,4,6,Attchd,1,2.0,140000,9.0,13,6,7.20414929203594,4,3.0,1,1,1,0,1,0
683,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1952,1952,Gable,MetalSd,MetalSd,None,3,GasA,1,6.597145701886651,1,3,4,Detchd,1,1.0,118900,8.0,12,7,6.597145701886651,0,2.0,1,1,1,0,0,0
823,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,2008,2008,Gable,VinylSd,VinylSd,None,4,GasA,1,7.292337176173877,2,4,6,Attchd,2,3.0,239900,11.0,13,7,7.292337176173877,4,2.0,1,1,1,0,0,1
2374,RL,Pave,Lvl,NPkVill,Norm,Norm,TwnhsE,1Story,1975,1975,Gable,Plywood,Plywood,None,4,GasA,1,6.975413927455952,2,3,4,Attchd,2,2.0,146300,10.0,11,6,6.975413927455952,1,3.0,1,1,1,0,0,0
1594,RM,Pave,Lvl,MeadowV,Norm,Norm,TwnhsE,1Story,1975,1975,Gable,CemntBd,CmentBd,None,4,GasA,1,6.947937068614969,1,3,6,Attchd,1,2.0,124000,9.0,11,6,6.947937068614969,0,1.0,1,1,1,0,0,0
2049,RL,Pave,Lvl,Sawyer,Norm,Norm,2fmCon,SFoyer,1963,1963,Gable,HdBoard,HdBoard,None,4,GasA,1,6.907755278982137,1,3,6,Detchd,1,1.0,130000,8.0,10,6,6.907755278982137,0,2.0,1,1,1,0,0,0
1813,RL,Pave,Lvl,SawyerW,Norm,Norm,1Fam,1Story,2000,2001,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.2078598714324755,2,3,6,Attchd,1,2.0,179000,9.0,12,6,7.2078598714324755,0,2.0,1,1,1,0,1,0
365,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,1Story,1990,1990,Gable,HdBoard,HdBoard,None,4,GasA,1,7.274479558773871,2,3,5,Attchd,2,2.0,180500,10.0,12,6,7.274479558773871,0,2.0,1,1,1,0,0,0
176,RM,Pave,Lvl,OldTown,Artery,Norm,1Fam,1Story,1945,1950,Gable,MetalSd,MetalSd,None,3,GasA,1,6.617402977974478,1,3,4,Attchd,1,1.0,80000,8.0,10,7,6.617402977974478,0,1.0,1,1,0,0,1,0
510,RL,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,2008,2009,Gable,CemntBd,CmentBd,Stone,4,GasA,1,7.364547014255642,2,5,7,Attchd,3,3.0,287090,12.0,13,7,7.364547014255642,4,2.0,1,1,1,0,1,1
1326,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,1Story,1956,1956,Gable,BrkFace,BrkFace,None,0,GasA,1,6.78332520060396,1,3,4,Detchd,1,1.0,97000,8.0,10,6,6.78332520060396,0,1.0,0,1,1,0,0,0
2423,RL,Pave,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,2002,2002,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.321188556739478,2,4,5,Attchd,3,2.0,246990,11.0,12,7,7.321188556739478,3,3.0,1,1,1,0,0,1
1631,RL,Grvl,Lvl,Gilbert,Norm,Norm,1Fam,1Story,1964,1964,Gable,HdBoard,HdBoard,BrkCmn,3,GasA,1,7.029087564149662,1,3,6,Attchd,1,2.0,154204,9.0,12,6,7.029087564149662,3,2.0,1,1,1,0,0,0
1263,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1958,2001,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,7.180069874302796,1,3,6,Attchd,2,2.0,186000,10.0,14,6,7.180069874302796,4,2.0,1,1,1,0,1,0
1046,RM,Pave,Lvl,BrDale,Norm,Norm,Twnhs,2Story,1972,1972,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,6.447305862541213,2,3,6,Detchd,1,1.0,111750,8.0,10,6,7.172424577124845,0,3.0,1,1,0,0,0,0
1424,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2007,2007,Gable,VinylSd,VinylSd,None,4,GasA,1,6.444131256700441,2,4,6,BuiltIn,3,2.0,177439,11.0,12,7,7.213031659834869,4,3.0,1,1,1,0,0,1
429,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,2008,2008,Gable,VinylSd,VinylSd,Stone,5,GasA,1,7.030857476116121,2,5,10,Attchd,3,3.0,335000,12.0,14,8,7.68937110752969,4,4.0,1,1,1,0,0,1
1031,RL,Pave,Lvl,NWAmes,Norm,Norm,1Fam,2Story,1976,1976,Hip,Plywood,Plywood,BrkFace,3,GasA,1,7.002155954403621,2,3,8,Attchd,2,2.0,205000,10.0,13,6,7.583247524303362,4,3.0,1,1,1,0,0,0
1635,RL,Pave,HLS,StoneBr,Norm,Norm,TwnhsE,1Story,1990,1990,Gable,CemntBd,CmentBd,None,4,GasA,1,7.186901020411631,1,4,4,Attchd,2,2.0,212000,10.0,13,7,7.186901020411631,3,2.0,1,1,1,0,0,0
309,RM,Pave,HLS,Crawfor,Artery,Norm,TwnhsE,1Story,2004,2005,Hip,CemntBd,CmentBd,Stone,5,GasA,1,7.4067107301776405,2,4,5,Attchd,3,2.0,246000,11.0,13,7,7.4067107301776405,4,4.0,1,1,1,0,1,1
1020,RL,Pave,Lvl,NWAmes,Norm,Norm,1Fam,1Story,1983,1983,Gable,WdShing,Plywood,BrkFace,4,GasA,1,7.13966033596492,2,3,6,Attchd,1,2.0,181900,9.0,14,7,7.13966033596492,0,3.0,1,1,0,0,0,0
178,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,1929,2001,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.831953565565855,1,3,6,Detchd,1,2.0,130000,9.0,12,6,6.831953565565855,0,2.0,1,1,0,0,1,0
1975,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,1910,2002,Gable,Wd Sdng,Wd Shng,None,2,GasA,1,6.645090969505644,2,3,7,Detchd,1,2.0,132000,10.0,12,7,7.267525427828172,0,2.0,1,1,1,0,1,0
2096,RL,Pave,Lvl,SawyerW,Norm,Norm,1Fam,2Story,1994,2001,Gable,VinylSd,VinylSd,None,4,GasA,1,6.937314081223682,2,4,7,Attchd,2,2.0,220000,10.0,12,8,7.580189417944541,3,4.0,1,1,1,0,1,0
865,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,2001,2001,Hip,VinylSd,VinylSd,None,4,GasA,1,7.489412083508719,2,5,7,Attchd,2,2.0,236500,10.0,13,7,7.489412083508719,3,2.0,1,1,1,0,0,1
385,FV,Pave,Lvl,Somerst,RRAn,Norm,1Fam,2Story,2009,2009,Gable,VinylSd,VinylSd,Stone,4,GasA,1,6.725033642166843,2,3,8,BuiltIn,3,2.0,263435,11.0,13,7,7.568379267836522,0,4.0,1,1,1,0,0,1
1362,RM,Pave,Bnk,IDOTRR,Norm,Norm,1Fam,1.5Fin,1938,1958,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,7.149131598557407,2,3,9,Detchd,1,2.0,141000,9.0,12,6,7.149131598557407,4,2.0,1,1,1,0,1,0
1091,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,2003,2003,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,6.742880635791903,2,4,9,BuiltIn,3,2.0,213000,11.0,12,7,7.594381242551817,4,3.0,1,1,1,0,0,1
317,RL,Pave,Lvl,Timber,Norm,Norm,1Fam,1Story,2009,2010,Gable,VinylSd,VinylSd,None,4,GasA,1,7.102499355774649,2,4,6,Attchd,2,2.0,179781,10.0,12,7,7.102499355774649,0,2.0,1,1,1,0,1,1
1076,RL,Pave,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,2006,2007,Hip,MetalSd,MetalSd,BrkFace,4,GasA,1,7.202661196523238,2,4,6,Attchd,3,2.0,234250,11.0,13,7,7.202661196523238,4,3.0,1,1,1,0,1,1
1573,RL,Pave,Lvl,Timber,Norm,Norm,1Fam,1Story,1976,1976,Hip,Stone,HdBoard,None,4,GasA,1,7.972121128921655,2,4,10,Attchd,3,2.0,287000,11.0,14,7,7.972121128921655,4,3.0,1,1,1,0,0,0
485,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,2002,2002,Gable,VinylSd,VinylSd,NA,5,GasA,1,6.778784897685177,2,4,8,BuiltIn,3,3.0,257500,12.0,13,7,7.60339933974067,4,4.0,1,1,1,0,0,1
2021,RM,Pave,Lvl,BrkSide,Norm,Norm,1Fam,1Story,1926,1950,Gable,Wd Sdng,Wd Sdng,None,3,GasA,0,6.894670039433482,1,3,5,Detchd,1,1.0,102000,8.0,11,6,6.894670039433482,4,1.0,1,1,1,0,1,0
2032,RM,Pave,Bnk,IDOTRR,Norm,Norm,1Fam,1.5Unf,1930,1950,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,7.011213987350367,1,4,6,Attchd,1,1.0,139400,8.0,14,6,7.011213987350367,4,1.0,1,1,1,0,1,0
2604,RL,Pave,Lvl,OldTown,Artery,Norm,1Fam,1.5Fin,1915,1950,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.543911845564792,1,3,6,Detchd,1,3.0,105000,10.0,7,6,7.102499355774649,0,1.0,1,1,1,0,1,0
1615,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1970,1970,Flat,Wd Sdng,Wd Sdng,None,3,GasA,1,7.704361167910313,2,4,8,Attchd,1,2.0,268000,9.0,14,8,7.704361167910313,3,3.0,1,1,1,0,0,0
2736,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,SLvl,1966,1966,Flat,Plywood,Plywood,None,4,GasA,1,7.362645270417825,2,4,8,Attchd,1,2.0,274970,11.0,13,8,7.697121317282625,4,2.0,1,1,1,1,0,0
473,RL,Pave,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,2005,2006,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.107425474110705,2,4,5,Attchd,3,2.0,180000,11.0,12,7,7.107425474110705,4,2.0,1,1,1,0,1,1
1316,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,1928,2005,Gambrel,MetalSd,MetalSd,None,3,GasA,1,6.536691597591305,2,4,7,Detchd,1,2.0,161000,9.0,16,8,7.229113877793302,4,2.0,1,1,1,0,1,0
244,RL,Pave,Low,Edwards,Norm,Norm,1Fam,1Story,1946,2006,Gable,MetalSd,MetalSd,None,0,GasA,1,6.836259277277067,1,4,6,Detchd,1,1.0,84900,8.0,11,6,6.836259277277067,0,1.0,0,1,0,0,1,0
152,RL,Pave,Lvl,NAmes,Norm,Norm,2fmCon,1Story,1958,1958,Gable,MetalSd,MetalSd,None,3,GasA,1,6.8966943316227125,1,3,5,Attchd,1,1.0,119000,8.0,10,6,6.8966943316227125,0,2.0,1,1,0,0,0,0
1588,RL,Pave,Lvl,Timber,Norm,Norm,1Fam,1Story,2005,2006,Gable,VinylSd,VinylSd,BrkFace,5,GasA,1,7.583247524303362,2,4,7,Attchd,3,3.0,370000,12.0,13,7,7.583247524303362,4,4.0,1,1,1,0,1,1
2111,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,2005,2006,Gable,VinylSd,VinylSd,None,4,GasA,1,7.147559271189454,2,4,6,Attchd,2,2.0,175900,10.0,12,7,7.147559271189454,0,2.0,1,1,1,0,1,1
813,RL,Pave,Lvl,SawyerW,Feedr,Norm,Duplex,2Story,1979,1979,Gable,Plywood,Plywood,None,0,GasA,1,7.02197642307216,2,3,12,Detchd,1,2.0,142953,9.0,10,6,7.714677473800927,0,2.0,0,1,0,0,0,0
1854,RL,Pave,Lvl,Veenker,Norm,Norm,TwnhsE,1Story,1994,1995,Gable,BrkFace,BrkFace,None,4,GasA,1,7.3098814858247865,1,4,5,Attchd,3,2.0,279700,11.0,13,7,7.3098814858247865,4,3.0,1,1,1,0,1,0
2575,RL,Pave,Lvl,NAmes,Feedr,Norm,1Fam,1Story,1957,1957,Gable,BrkFace,BrkFace,None,2,GasA,1,7.21890970761906,1,3,6,Attchd,2,1.0,132000,9.0,10,6,7.21890970761906,4,2.0,1,1,1,0,0,0
867,RL,Pave,Lvl,CollgCr,PosN,Norm,1Fam,2Story,2000,2000,Hip,VinylSd,VinylSd,BrkFace,5,GasA,1,7.29776828253138,2,5,8,Attchd,3,3.0,313000,12.0,14,7,7.675081857716334,10,4.0,1,1,1,0,0,0
2879,C (all),Pave,Low,IDOTRR,Norm,Norm,1Fam,1.5Fin,1920,1950,Gable,MetalSd,MetalSd,None,3,GasA,1,6.8001700683022,1,3,7,CarPort,1,1.0,108000,8.0,10,6,7.198183577101943,0,2.0,1,1,1,0,1,0
1494,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,2Story,2003,2004,Gable,VinylSd,VinylSd,Stone,4,GasA,1,6.634633357861686,2,4,7,BuiltIn,3,2.0,165400,11.0,12,7,7.4127640174265625,4,3.0,1,1,1,0,1,1
2771,RL,Pave,Lvl,CollgCr,PosN,Norm,1Fam,2Story,1995,1995,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,6.679599185844383,2,4,6,Attchd,2,2.0,187000,10.0,11,7,7.313220387090301,3,3.0,1,1,1,0,0,0
496,RL,Pave,Lvl,NoRidge,Norm,Norm,1Fam,2Story,1995,1996,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.307202314764738,2,5,9,Attchd,3,3.0,403000,12.0,13,7,7.9355873855892,3,4.0,1,1,1,0,1,0
1651,RL,Pave,Lvl,NWAmes,Norm,Norm,1Fam,2Story,1976,1976,Gable,Plywood,Plywood,BrkFace,3,GasA,1,7.020190708311925,2,4,8,Attchd,3,2.0,195000,11.0,12,6,7.616283561580385,3,3.0,1,1,1,0,0,0
1913,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,SLvl,1961,1961,Hip,WdShing,Wd Shng,BrkFace,3,GasA,1,7.134890851565884,1,3,6,Attchd,2,2.0,158500,10.0,11,6,7.134890851565884,4,2.0,1,1,1,0,0,0
2790,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2002,2002,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,6.9957661563048505,2,4,7,Attchd,3,2.0,255000,11.0,13,7,7.595889917718538,4,4.0,1,1,1,0,0,1
1541,RL,Pave,Lvl,Crawfor,Norm,Norm,1Fam,1Story,1956,1956,Gable,BrkFace,MetalSd,None,3,GasA,1,7.549082710812286,2,3,7,Attchd,1,2.0,236500,9.0,10,6,7.549082710812286,6,3.0,1,1,1,0,0,0
1684,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1966,1966,Hip,HdBoard,HdBoard,BrkFace,3,GasA,1,6.8966943316227125,1,3,5,Detchd,1,1.0,129250,8.0,11,6,6.8966943316227125,0,2.0,1,1,0,0,0,0
301,RL,Pave,Lvl,Crawfor,Norm,Norm,1Fam,1Story,1959,1997,Gable,BrkFace,Wd Sdng,None,3,GasA,1,7.496652438168283,2,3,6,Attchd,3,2.0,289000,11.0,15,6,7.496652438168283,6,3.0,1,1,1,0,1,0
1569,RL,Pave,Lvl,Mitchel,Norm,Norm,Duplex,2Story,1976,1976,Gable,Plywood,Plywood,None,0,GasA,1,6.842683282238422,2,3,8,Attchd,1,2.0,100000,9.0,9,6,7.5352967024440884,0,4.0,0,1,0,0,0,0
2153,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2001,2001,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.3343293503005365,2,4,7,Attchd,3,2.0,275000,11.0,13,7,7.799753318287247,3,4.0,1,1,1,0,0,1
1467,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,1999,2000,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,6.787844982309579,2,4,7,Attchd,1,2.0,207000,9.0,13,7,7.475905969367397,3,3.0,1,1,1,0,1,0
2540,RL,Pave,Lvl,NAmes,Feedr,Norm,1Fam,1Story,1965,1998,Hip,MetalSd,MetalSd,BrkFace,3,GasA,1,7.0909098220799835,1,4,6,Detchd,1,2.0,146000,9.0,13,6,7.0909098220799835,0,3.0,1,1,1,0,1,0
2368,RM,Pave,Lvl,BrDale,Norm,Norm,Twnhs,2Story,1972,1972,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,6.20455776256869,1,3,6,Detchd,1,1.0,116000,8.0,13,6,6.93828448401696,0,2.0,1,1,0,0,0,0
874,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,1997,1998,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,6.964135612418245,2,4,8,Attchd,2,2.0,219500,10.0,12,6,7.618251097876695,0,4.0,1,1,1,0,1,0
463,RL,Pave,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,2003,2003,Gable,VinylSd,VinylSd,Stone,4,GasA,1,7.2485040723706105,2,4,6,Attchd,2,2.0,173000,10.0,12,7,7.2485040723706105,3,2.0,1,1,1,0,0,1
784,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,1956,1956,Gable,VinylSd,VinylSd,None,3,GasA,1,7.114769448366463,1,3,6,Attchd,2,1.0,135000,9.0,10,6,7.114769448366463,0,1.0,1,1,0,0,0,0
2149,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2003,2003,Gable,VinylSd,VinylSd,None,4,GasA,1,6.900730664045173,2,4,7,Attchd,2,2.0,213000,10.0,12,7,7.566828479208331,4,4.0,1,1,1,0,0,1
2069,RL,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,1954,1995,Gable,VinylSd,VinylSd,None,3,GasA,1,7.170119543449628,1,4,6,Attchd,1,2.0,150000,9.0,11,6,7.170119543449628,3,1.0,1,1,1,0,1,0
1743,RL,Pave,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,2006,2007,Gable,VinylSd,VinylSd,BrkFace,5,GasA,1,7.246368080102461,0,4,7,Attchd,3,3.0,194201,12.0,12,7,7.246368080102461,4,4.0,1,1,1,0,1,1
472,RL,Pave,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,2005,2006,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.316548177182976,2,4,7,Attchd,3,2.0,181000,11.0,12,7,7.316548177182976,4,2.0,1,1,0,0,1,1
1921,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1958,1958,Gable,MetalSd,MetalSd,BrkFace,3,GasA,1,7.274479558773871,1,3,7,Attchd,2,1.0,157900,9.0,12,6,7.274479558773871,0,2.0,1,1,1,0,0,0
2778,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,1999,2000,Gable,VinylSd,VinylSd,None,4,GasA,1,6.858565034791365,2,4,7,Attchd,3,2.0,217000,11.0,12,7,7.484368643286131,3,4.0,1,1,1,0,1,0
526,FV,Pave,Lvl,Somerst,Norm,Norm,1Fam,2Story,2005,2006,Gable,VinylSd,VinylSd,None,4,GasA,1,6.9874902470009905,2,4,9,Attchd,2,3.0,252000,11.0,13,7,7.577633832602728,4,3.0,1,1,1,0,1,1
2795,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2002,2002,Gable,VinylSd,VinylSd,None,4,GasA,1,6.771935555839602,2,4,8,BuiltIn,2,2.0,197000,10.0,12,7,7.554858521040676,0,3.0,1,1,1,0,0,1
478,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,2004,2005,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,6.767343125265392,2,4,7,BuiltIn,3,2.0,189500,11.0,12,7,7.396948602621014,4,3.0,1,1,1,0,1,1
2841,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1.5Fin,1918,1950,Gable,Stucco,Stucco,None,3,GasW,1,6.532334292222349,1,2,7,Detchd,1,1.0,116000,8.0,12,6,7.1316985104669115,0,3.0,1,1,1,0,1,0
119,RL,Pave,Lvl,NWAmes,Feedr,Norm,1Fam,1Story,1963,1963,Hip,HdBoard,HdBoard,BrkFace,3,GasA,1,7.192182058713246,1,3,6,Attchd,1,2.0,143000,9.0,11,6,7.192182058713246,8,3.0,1,1,1,0,0,0
1960,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1950,1950,Gable,MetalSd,MetalSd,None,3,GasA,1,6.8966943316227125,1,3,6,Attchd,1,1.0,119000,8.0,12,6,6.8966943316227125,0,1.0,1,1,1,0,0,0
1277,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1.5Fin,1954,1954,Gable,MetalSd,MetalSd,None,3,GasA,1,6.75110146893676,1,3,6,Attchd,1,1.0,127500,8.0,11,6,7.153833801578843,0,1.0,1,1,0,0,0,0
2466,FV,Pave,Lvl,Somerst,Norm,Norm,1Fam,2Story,2005,2005,Gable,VinylSd,VinylSd,None,4,GasA,1,6.755768921984255,2,4,7,Attchd,2,2.0,200825,10.0,11,7,7.448333860897476,0,3.0,1,1,1,0,0,1
2844,RL,Pave,Lvl,Edwards,Feedr,Norm,1Fam,1Story,1922,1955,Gable,MetalSd,MetalSd,None,3,GasA,0,6.212606095751519,1,3,3,Detchd,1,1.0,35000,6.0,5,6,6.212606095751519,0,1.0,1,1,1,0,1,0
1028,RL,Pave,Lvl,NWAmes,Norm,Norm,1Fam,2Story,1978,1978,Mansard,Plywood,Plywood,BrkFace,4,GasA,1,7.259116128097101,2,4,8,Attchd,3,4.0,292500,14.0,14,7,7.951911381854188,8,4.0,1,1,1,0,0,0
1043,RM,Pave,Lvl,BrDale,Norm,Norm,Twnhs,2Story,1970,1970,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,6.182084906716632,1,3,5,Detchd,1,1.0,106000,8.0,12,6,6.895682697747868,0,2.0,1,1,0,0,0,0
231,RL,Pave,Lvl,Sawyer,Feedr,Norm,1Fam,1Story,1927,1950,Gable,Wd Sdng,Wd Sdng,None,2,GasA,0,6.6293632534374485,1,3,4,Detchd,1,2.0,85000,9.0,8,6,6.6293632534374485,0,1.0,1,1,0,0,1,0
461,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,1Story,2002,2003,Hip,VinylSd,VinylSd,BrkFace,5,GasA,1,7.44600149832412,2,4,8,Attchd,2,3.0,286500,11.0,13,7,7.44600149832412,4,3.0,1,1,1,0,1,1
33,RL,Pave,Lvl,NPkVill,Norm,Norm,TwnhsE,1Story,1977,1977,Gable,Plywood,Plywood,None,4,GasA,1,6.975413927455952,2,3,4,Attchd,2,2.0,127500,10.0,11,6,6.975413927455952,2,2.0,1,1,1,0,0,0
1795,FV,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,2006,2007,Gable,VinylSd,VinylSd,None,4,GasA,1,7.197435354096591,2,4,6,Attchd,2,2.0,210400,10.0,12,7,7.197435354096591,0,2.0,1,1,1,0,1,1
1073,RL,Pave,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,2003,2004,Hip,MetalSd,MetalSd,BrkFace,5,GasA,1,7.325807502595773,1,5,6,Attchd,2,2.0,274000,10.0,13,8,7.325807502595773,4,2.0,1,1,1,0,1,1
1576,RL,Pave,HLS,Timber,Norm,Norm,1Fam,2Story,2007,2007,Gable,VinylSd,VinylSd,None,4,GasA,1,6.825460036255307,2,4,6,Attchd,3,2.0,264966,11.0,13,7,7.484930283289661,4,4.0,1,1,1,0,0,1
